tipo,numero,titulo,compositor,letra_completa,coro,estrofes_json,arquivo,avisos
hino,21,Não mais oprimidos seremos,Frederick Martin Lehman,"1. Não mais oprimidos seremos Na volta do nosso Senhor; A voz esperada ouviremos: ""Oh! Vinde!"", dirá o Salvador; A vida eterna com glória Teremos, por Cristo, nos céus; Completa será a vitória Ao vermos a face de Deus. A volta de Cristo glorioso Será com der e esplen dor, Devemos estar revestidos De graça, justiça e amor. Iremos então, ó queridos, Desfrutar a herança eternal, Pois Jesus nos dará a coroa real, No ditoso lar celestial.

2. Nao mais perseguidos seremos Na volta do nosso Senhor; Deixando este mundo, iremos Ao céu, nossa Pátria de amor; Naquela cidade gloriosa, Lugar de eterno esplender, A herança divina, preciosa, Teremos de Deus, Criador.",,"[{""estrofe"": 1, ""texto"": ""Não mais oprimidos seremos Na volta do nosso Senhor; A voz esperada ouviremos: \""Oh! Vinde!\"", dirá o Salvador; A vida eterna com glória Teremos, por Cristo, nos céus; Completa será a vitória Ao vermos a face de Deus. A volta de Cristo glorioso Será com der e esplen dor, Devemos estar revestidos De graça, justiça e amor. Iremos então, ó queridos, Desfrutar a herança eternal, Pois Jesus nos dará a coroa real, No ditoso lar celestial.""}, {""estrofe"": 2, ""texto"": ""Nao mais perseguidos seremos Na volta do nosso Senhor; Deixando este mundo, iremos Ao céu, nossa Pátria de amor; Naquela cidade gloriosa, Lugar de eterno esplender, A herança divina, preciosa, Teremos de Deus, Criador.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-21.mscx,
hino,22,"Guia-me, ó Senhor",William James Kirkpatrick,"1. Guiame, ó Senhor, na fulgurante luz; Dâme mais do amor, que à glória me conduz.

Coro: Guiame, guiame com Tua mão, Senhor; Guardame, guardame do mundo enganador.

2. Guiame, bom Jesus, descanso eu terei; Regeme pe la luz que vem de Ti, meu Rei.

Coro: Guiame, guiame com Tua mão, Senhor; Guardame, guardame do mundo enganador.

3. Guiame, Salvador, na Tua santa lei; Guardame em amor, Teu Nome bendirei.

Coro: Guiame, guiame com Tua mão, Senhor; Guardame, guardame do mundo enganador.","Guiame, guiame com Tua mão, Senhor; Guardame, guardame do mundo enganador.","[{""estrofe"": 1, ""texto"": ""Guiame, ó Senhor, na fulgurante luz; Dâme mais do amor, que à glória me conduz.""}, {""estrofe"": 2, ""texto"": ""Guiame, bom Jesus, descanso eu terei; Regeme pe la luz que vem de Ti, meu Rei.""}, {""estrofe"": 3, ""texto"": ""Guiame, Salvador, na Tua santa lei; Guardame em amor, Teu Nome bendirei.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-22.mscx,
hino,23,O Senhor é o meu Pastor,Ira David Sankey,"1. O Senhor é o meu Pastor, nada deixará me faltar; Com a Sua mansidão, em ver des pastos fazme andar; Refrigério, fé e paz minha alma n'Ele chou, Nas vere das celestiais, os meus passos Jesus firmou.

2. Se eu tivesse que andar peIo vale da morte ó Deus; Eu não temeria o mal, porquanto es tou nos braços Teus; Tua vara, ó Senhor, me conserva em retidão, Teu cajado divinal traz conforto e consolação.

3. Uma mesa para mim, ó Senhor, Tu vens prepa rar;Com Teu óleo vens me ungir, Fa zes meu cálix transbordar; A bondade, a mercê sobre mim contemplarei; Mas moradas do meu Deus para sempre habita rei.",,"[{""estrofe"": 1, ""texto"": ""O Senhor é o meu Pastor, nada deixará me faltar; Com a Sua mansidão, em ver des pastos fazme andar; Refrigério, fé e paz minha alma n'Ele chou, Nas vere das celestiais, os meus passos Jesus firmou.""}, {""estrofe"": 2, ""texto"": ""Se eu tivesse que andar peIo vale da morte ó Deus; Eu não temeria o mal, porquanto es tou nos braços Teus; Tua vara, ó Senhor, me conserva em retidão, Teu cajado divinal traz conforto e consolação.""}, {""estrofe"": 3, ""texto"": ""Uma mesa para mim, ó Senhor, Tu vens prepa rar;Com Teu óleo vens me ungir, Fa zes meu cálix transbordar; A bondade, a mercê sobre mim contemplarei; Mas moradas do meu Deus para sempre habita rei.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-23.mscx,
hino,24,"Dá-me graça, Senhor",,"1. Dáme graça, Senhor, para sempre Te mar Com intenso e profundo amor Que procede de Ti, glorioso Senhor, E me faz Teus conse lhos guar

Coro: dar. tar. tar. Quero amarTe com todo fervor, AdorarTe,meu bom Salvador; Vem, Com Tuas virtudes, cingir O Teu servo, que quer Te servir.

2. Com divi na afeição quero sempre honrar E também ser fie, serv;dor; Esse menso amor que de Ti vem, Senhor, Me ensina~_-ao Teu Nomç_-exal

Coro: dar. tar. tar. Quero amarTe com todo fervor, AdorarTe,meu bom Salvador; Vem, Com Tuas virtudes, cingir O Teu servo, que quer Te servir.

3. Esse elo de amor sempre me faz lembrar Quanto amaste minh'alma, Senhor; Quero sempre sentir, cultivar esse amor, Aguardando, com fé, Teu vol

Coro: dar. tar. tar. Quero amarTe com todo fervor, AdorarTe,meu bom Salvador; Vem, Com Tuas virtudes, cingir O Teu servo, que quer Te servir.","dar. tar. tar. Quero amarTe com todo fervor, AdorarTe,meu bom Salvador; Vem, Com Tuas virtudes, cingir O Teu servo, que quer Te servir.","[{""estrofe"": 1, ""texto"": ""Dáme graça, Senhor, para sempre Te mar Com intenso e profundo amor Que procede de Ti, glorioso Senhor, E me faz Teus conse lhos guar""}, {""estrofe"": 2, ""texto"": ""Com divi na afeição quero sempre honrar E também ser fie, serv;dor; Esse menso amor que de Ti vem, Senhor, Me ensina~_-ao Teu Nomç_-exal""}, {""estrofe"": 3, ""texto"": ""Esse elo de amor sempre me faz lembrar Quanto amaste minh'alma, Senhor; Quero sempre sentir, cultivar esse amor, Aguardando, com fé, Teu vol""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-24.mscx,
hino,25,"Um grande bem, precioso bem",Edward Francis Rimbault,"1. Um grande bem, precioso bem, eu recebi do Criador Que me chamou e revelou, por compaixão, o Redentor; O Seu querer eu compreendi e pecador eu me senti; Meu coração se quebrantou, todo o meu ser se transformou; Eu sou feliz, ben digo a Deus; com salvação me agraciou.

2. Que gran-de bem, precioso bem! Eu sirvo a Deus, o Formador, Que para Si me separou; remido sou do Salvador; Purificou meu coração, me concedeu o Seu perdão; Até o fim do meu viver, Seu santo amor anunciarei; Com a unção do Cri ador, de todo o mal me_-afastarei.

3. É grande bem, precioso bem, viver na fé, ter paz com Deus, Participar, com os fiéis, dos eternais tesouros Scus; Sou mui feliz, pois alcancei lugar nos céus, por Cristo, o Rei; A Deus, o Pai, e a Jesus exalta rei com todo~o~amor; O galardão receberei das santas mãos do Redentor.",,"[{""estrofe"": 1, ""texto"": ""Um grande bem, precioso bem, eu recebi do Criador Que me chamou e revelou, por compaixão, o Redentor; O Seu querer eu compreendi e pecador eu me senti; Meu coração se quebrantou, todo o meu ser se transformou; Eu sou feliz, ben digo a Deus; com salvação me agraciou.""}, {""estrofe"": 2, ""texto"": ""Que gran-de bem, precioso bem! Eu sirvo a Deus, o Formador, Que para Si me separou; remido sou do Salvador; Purificou meu coração, me concedeu o Seu perdão; Até o fim do meu viver, Seu santo amor anunciarei; Com a unção do Cri ador, de todo o mal me_-afastarei.""}, {""estrofe"": 3, ""texto"": ""É grande bem, precioso bem, viver na fé, ter paz com Deus, Participar, com os fiéis, dos eternais tesouros Scus; Sou mui feliz, pois alcancei lugar nos céus, por Cristo, o Rei; A Deus, o Pai, e a Jesus exalta rei com todo~o~amor; O galardão receberei das santas mãos do Redentor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-25.mscx,
hino,26,"Julga-me, Senhor",William James Kirkpatrick,"1. Julgame, Senhor, pois amo Tua lei; Confiando em Ti, jamais vacilarei; Vem, ó Deus, com Teu falar, minha alma sustentar, Quero en justiça sempre caminhar.

Coro: Teu Espírito, ó Senhor, Tudo pode investigar; Nada posso Te ocultar, Pois, com Teu divino lhar, Vês os céus e a terra, sábio Criador.

2. Diante dos meus olhos Teu favor esta: Benaventu rança que igual não há; Quero,j Deas, Te agradar e Teu reino alcançar; Vem, com a Pa lavra, me pu rificar.

Coro: Teu Espírito, ó Senhor, Tudo pode investigar; Nada posso Te ocultar, Pois, com Teu divino lhar, Vês os céus e a terra, sábio Criador.

3. Em caminho plano os meus pés estão, No caminho que con duz à salvação; Nas congre gações, ó Deus, contarei os feitos Teus, Pois Tu cancelaste os pecados meus.

Coro: Teu Espírito, ó Senhor, Tudo pode investigar; Nada posso Te ocultar, Pois, com Teu divino lhar, Vês os céus e a terra, sábio Criador.","Teu Espírito, ó Senhor, Tudo pode investigar; Nada posso Te ocultar, Pois, com Teu divino lhar, Vês os céus e a terra, sábio Criador.","[{""estrofe"": 1, ""texto"": ""Julgame, Senhor, pois amo Tua lei; Confiando em Ti, jamais vacilarei; Vem, ó Deus, com Teu falar, minha alma sustentar, Quero en justiça sempre caminhar.""}, {""estrofe"": 2, ""texto"": ""Diante dos meus olhos Teu favor esta: Benaventu rança que igual não há; Quero,j Deas, Te agradar e Teu reino alcançar; Vem, com a Pa lavra, me pu rificar.""}, {""estrofe"": 3, ""texto"": ""Em caminho plano os meus pés estão, No caminho que con duz à salvação; Nas congre gações, ó Deus, contarei os feitos Teus, Pois Tu cancelaste os pecados meus.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-26.mscx,
hino,27,O Senhor é minha Luz,,"1. O Senhor é minha Luz e minha terna Salvação. Nada devo eu temer,pois Ele é meu fiel Guardião. O Senhor é o meu Deus, nada aqui recearei; Para sempre sentirei a providência do meu grande Rei.

2. Se vier me circundar todo exército do mal, O Senhor enviará Seu grande xército celestial. Com o coração em paz, sirvo ao santo Criador; Pequenino e fraco sou, mas meu Refúgio é Deus meu Senhor.

3. Meu desejo é morar sempre na casa do Senhor, Pois assim contemplarei a formosura do meu Criador. Ele me esconderá quando vier a tentação; Protegido estarei sempre debaixo do Seu pavilhão.",,"[{""estrofe"": 1, ""texto"": ""O Senhor é minha Luz e minha terna Salvação. Nada devo eu temer,pois Ele é meu fiel Guardião. O Senhor é o meu Deus, nada aqui recearei; Para sempre sentirei a providência do meu grande Rei.""}, {""estrofe"": 2, ""texto"": ""Se vier me circundar todo exército do mal, O Senhor enviará Seu grande xército celestial. Com o coração em paz, sirvo ao santo Criador; Pequenino e fraco sou, mas meu Refúgio é Deus meu Senhor.""}, {""estrofe"": 3, ""texto"": ""Meu desejo é morar sempre na casa do Senhor, Pois assim contemplarei a formosura do meu Criador. Ele me esconderá quando vier a tentação; Protegido estarei sempre debaixo do Seu pavilhão.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-27.mscx,
hino,28,Para o ceú marchemos,John Robson Sweney,"1. Para o céu marchemos, firmes, sem temer, Nada nesta marcha pode nos deter; Com valor marchemos, quem impedirá? Cristo, nossa Força, Seu poder da

Coro: nos te ga rá. ão. dão. Marchemos para céu, morada do Senhor, Olhando bem aten tos para o Redentor; Marchemos com vaIor à pátria celestial; Lá desfrutaremos vida eternal.

2. Para o céu marchemos, cheios de amor, Do amor de Cristo, nesso Condutor; Com valor andemos, sempre união, Para eterna glória, a ceIesSi

Coro: nos te ga rá. ão. dão. Marchemos para céu, morada do Senhor, Olhando bem aten tos para o Redentor; Marchemos com vaIor à pátria celestial; Lá desfrutaremos vida eternal.

3. Para o céu marchemos, sem esmorecer, Pela fé, podemos tocio mal vencer; Cristo fortalece nosso coração; No eternal repouso nos dará lar

Coro: nos te ga rá. ão. dão. Marchemos para céu, morada do Senhor, Olhando bem aten tos para o Redentor; Marchemos com vaIor à pátria celestial; Lá desfrutaremos vida eternal.","nos te ga rá. ão. dão. Marchemos para céu, morada do Senhor, Olhando bem aten tos para o Redentor; Marchemos com vaIor à pátria celestial; Lá desfrutaremos vida eternal.","[{""estrofe"": 1, ""texto"": ""Para o céu marchemos, firmes, sem temer, Nada nesta marcha pode nos deter; Com valor marchemos, quem impedirá? Cristo, nossa Força, Seu poder da""}, {""estrofe"": 2, ""texto"": ""Para o céu marchemos, cheios de amor, Do amor de Cristo, nesso Condutor; Com valor andemos, sempre união, Para eterna glória, a ceIesSi""}, {""estrofe"": 3, ""texto"": ""Para o céu marchemos, sem esmorecer, Pela fé, podemos tocio mal vencer; Cristo fortalece nosso coração; No eternal repouso nos dará lar""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-28.mscx,
hino,29,"Senhor Jesus, Tu és o meu Rochedo",Peter Philip Bilhorn,"1. Sennhor Jesus, Tu és o meu Rochedo, Só em Ti devemos sempre confiar; Defendeme de todo mal e medo, Pois somente Tu me podes ajudar.

Coro: Ó senhor, vem conduzirme Pelo Espírito à pátria eternal; Da verdade vem cingirme E de toda a armadura celestial.

2. Sennhor Jesus, a Tua mão potente Me fará vencer o mundo enganador; Esteja Tua força mim presente E Te glorificarei, ó meu Senhor.

Coro: Ó senhor, vem conduzirme Pelo Espírito à pátria eternal; Da verdade vem cingirme E de toda a armadura celestial.

3. Sennhor Jesus, és minha Esperança, Meu Refúgio, meu Escu do e Defensor, Ao coração dá firme confiança Para sempre ser fiel e venceder.

Coro: Ó senhor, vem conduzirme Pelo Espírito à pátria eternal; Da verdade vem cingirme E de toda a armadura celestial.","Ó senhor, vem conduzirme Pelo Espírito à pátria eternal; Da verdade vem cingirme E de toda a armadura celestial.","[{""estrofe"": 1, ""texto"": ""Sennhor Jesus, Tu és o meu Rochedo, Só em Ti devemos sempre confiar; Defendeme de todo mal e medo, Pois somente Tu me podes ajudar.""}, {""estrofe"": 2, ""texto"": ""Sennhor Jesus, a Tua mão potente Me fará vencer o mundo enganador; Esteja Tua força mim presente E Te glorificarei, ó meu Senhor.""}, {""estrofe"": 3, ""texto"": ""Sennhor Jesus, és minha Esperança, Meu Refúgio, meu Escu do e Defensor, Ao coração dá firme confiança Para sempre ser fiel e venceder.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-29.mscx,
hino,30,Confiarei sempre no Senhor,,"1. Confiarei sempre no Senhor, no Seu sublime amor; Nunca serei confundido na aflições ou na dor.

Coro: Cristo é bom e clemente, bálsamo a toda dor; paz divinal exceIente vem do Senhor.

2. Em Jesus Cristo eu tenho fé, só n'Ele esperarei; Mesmo estando em angústia, n'Ele cu confiarei.

Coro: Cristo é bom e clemente, bálsamo a toda dor; paz divinal exceIente vem do Senhor.

3. Nas minhas provas, confiarei em Cristo, Libertador; N'Ele eu tenho firmeza, pois é fiel Protetor.

Coro: Cristo é bom e clemente, bálsamo a toda dor; paz divinal exceIente vem do Senhor.","Cristo é bom e clemente, bálsamo a toda dor; paz divinal exceIente vem do Senhor.","[{""estrofe"": 1, ""texto"": ""Confiarei sempre no Senhor, no Seu sublime amor; Nunca serei confundido na aflições ou na dor.""}, {""estrofe"": 2, ""texto"": ""Em Jesus Cristo eu tenho fé, só n'Ele esperarei; Mesmo estando em angústia, n'Ele cu confiarei.""}, {""estrofe"": 3, ""texto"": ""Nas minhas provas, confiarei em Cristo, Libertador; N'Ele eu tenho firmeza, pois é fiel Protetor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-30.mscx,
hino,31,Forte Rocha,Martin Luther,"1. Forte Rocha é Deus Sempiterno; Nossa fé só n'Ele se funda; Seu amor celestial e paterno, Na tribulação nos circunda. Do astuto tentador nos livra o Criaador e nos protege; Nada nós temeremos, Pois o Invencivel nós temos,

2. Estará para sempre perdido Quem em si somente confia, Mas será lá do céu socorrido, Crendo em Jesus, nosso Guia. O Filho do bom Deus éDefensor dos Seus, é Rei da glória,Ee vlrtude temos, E vitória alcançaremos.

3. A palavra, que é nossa Vida, Deve ser por nos exaltada; É, também, nossa firme Guarida Que nãc pode ser abalada. O mal virá tentar a fim de despojar os resgata dos, Mas te remos vi tória, Pois é nosso reino e a glória.",,"[{""estrofe"": 1, ""texto"": ""Forte Rocha é Deus Sempiterno; Nossa fé só n'Ele se funda; Seu amor celestial e paterno, Na tribulação nos circunda. Do astuto tentador nos livra o Criaador e nos protege; Nada nós temeremos, Pois o Invencivel nós temos,""}, {""estrofe"": 2, ""texto"": ""Estará para sempre perdido Quem em si somente confia, Mas será lá do céu socorrido, Crendo em Jesus, nosso Guia. O Filho do bom Deus éDefensor dos Seus, é Rei da glória,Ee vlrtude temos, E vitória alcançaremos.""}, {""estrofe"": 3, ""texto"": ""A palavra, que é nossa Vida, Deve ser por nos exaltada; É, também, nossa firme Guarida Que nãc pode ser abalada. O mal virá tentar a fim de despojar os resgata dos, Mas te remos vi tória, Pois é nosso reino e a glória.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-31.mscx,
hino,32,"Eu me escondo em Ti, Senhor",Hubert Platt Main,"1. Eu me esconem Ti, Senhor eter no, EmTi me a brigo ó meu Salvador; Sinto em min o Teu amor superno; Vivo seguro; és meu Defensor.

2. Busco de Ti a proteção celeste Quando estou cercado pelo mal, Pois Tu, Jesus, és meu amado Mestre,Cuidas de mim com zeIo divinal.

3. Quando aqui estou atribulado, Quando está sem paz meu coração, Clamo a Ti, meu Redentor a mado; De Ti espero a libertação.",,"[{""estrofe"": 1, ""texto"": ""Eu me esconem Ti, Senhor eter no, EmTi me a brigo ó meu Salvador; Sinto em min o Teu amor superno; Vivo seguro; és meu Defensor.""}, {""estrofe"": 2, ""texto"": ""Busco de Ti a proteção celeste Quando estou cercado pelo mal, Pois Tu, Jesus, és meu amado Mestre,Cuidas de mim com zeIo divinal.""}, {""estrofe"": 3, ""texto"": ""Quando aqui estou atribulado, Quando está sem paz meu coração, Clamo a Ti, meu Redentor a mado; De Ti espero a libertação.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-32.mscx,
