tipo,numero,titulo,secao,estrofe,texto,arquivo
hino,31,Forte Rocha,estrofe,1,"Forte Rocha é Deus Sempiterno; Nossa fé só n'Ele se funda; Seu amor celestial e paterno, Na tribulação nos circunda. Do astuto tentador nos livra o Criaador e nos protege; Nada nós temeremos, Pois o Invencivel nós temos,",docs/ccb-hinario-5-do/do/musescore/xml/hino-31.mscx
hino,31,Forte Rocha,estrofe,2,"Estará para sempre perdido Quem em si somente confia, Mas será lá do céu socorrido, Crendo em Jesus, nosso Guia. O Filho do bom Deus éDefensor dos Seus, é Rei da glória,Ee vlrtude temos, E vitória alcançaremos.",docs/ccb-hinario-5-do/do/musescore/xml/hino-31.mscx
hino,31,Forte Rocha,estrofe,3,"A palavra, que é nossa Vida, Deve ser por nos exaltada; É, também, nossa firme Guarida Que nãc pode ser abalada. O mal virá tentar a fim de despojar os resgata dos, Mas te remos vi tória, Pois é nosso reino e a glória.",docs/ccb-hinario-5-do/do/musescore/xml/hino-31.mscx
hino,32,"Eu me escondo em Ti, Senhor",estrofe,1,"Eu me esconem Ti, Senhor eter no, EmTi me a brigo ó meu Salvador; Sinto em min o Teu amor superno; Vivo seguro; és meu Defensor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-32.mscx
hino,32,"Eu me escondo em Ti, Senhor",estrofe,2,"Busco de Ti a proteção celeste Quando estou cercado pelo mal, Pois Tu, Jesus, és meu amado Mestre,Cuidas de mim com zeIo divinal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-32.mscx
hino,32,"Eu me escondo em Ti, Senhor",estrofe,3,"Quando aqui estou atribulado, Quando está sem paz meu coração, Clamo a Ti, meu Redentor a mado; De Ti espero a libertação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-32.mscx
hino,33,Jesus é o nosso Guia,estrofe,1,"Quem pode consolarnos neste peregrinar? Quem pode conduzirnos ao nosso eterno lar? Quem pode darnos mais forças? Quem pode nos socorrer? Aquele que, por piedade, foi na cruz, por nós, morrer; Jesus que, sobre tudo, recebeu de Deus poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-33.mscx
hino,33,Jesus é o nosso Guia,estrofe,2,"Por um caminho plano nos guiará Je sus, Ele nos ilu mina com Sua eterna luz; É Ele Quem nos envia virtude, graça e poder, E, neste mundo de trevas, nos fará resplandecer; Findando a jornada, Sua face iremos ver.",docs/ccb-hinario-5-do/do/musescore/xml/hino-33.mscx
hino,33,Jesus é o nosso Guia,coro,,"Jesus é o nosso Guia, Perfeito e fiel; Esperemos noite e dia Só em Cristo, o Emanuel.",docs/ccb-hinario-5-do/do/musescore/xml/hino-33.mscx
hino,34,O Mestre que desceu dos ceús,estrofe,1,"O Mestre que desccu dos céus, Jesus, o Redentor, Deixou exemplo aos santos Seus, Exemplo de amor:",docs/ccb-hinario-5-do/do/musescore/xml/hino-34.mscx
hino,34,O Mestre que desceu dos ceús,estrofe,2,"Curvado, Ihes la vou os pés assim Se humilhou; Com essa obra que Ele fez, O amor nos ensinou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-34.mscx
hino,34,O Mestre que desceu dos ceús,estrofe,3,"Amaivos"", disse o Redentor Que teve morte atroz; Jesus, por Seu divino amor, Salvou a todos nós.",docs/ccb-hinario-5-do/do/musescore/xml/hino-34.mscx
hino,34,O Mestre que desceu dos ceús,estrofe,4,"Bus quemos o sublime amor Que Deus quer conceder; Por nós, Jesus, o Salvador, Irá interceder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-34.mscx
hino,35,Eis que multidão mui grande,estrofe,1,"Eis que multidão mui grande, de to das nações e tribos, Foi vista nos céus e dava louvor perante o Salvador. Trajavam vestidos brancos, lavados por Jesus Cristo; Nas mãos levavam palmas, louvan do ao Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-35.mscx
hino,35,Eis que multidão mui grande,estrofe,2,"Diziam, perante o trono de Deus e de Seu Cordeiro, Que Deus, o Senhor, fiel Criador, perten ce a salvação. Prostrados, com reverên cia, honravam ao Verdadei ro; Ações de graças davam, em santa adoração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-35.mscx
hino,35,Eis que multidão mui grande,estrofe,3,"Com anjos, na eterna glória, alegres, cantavam hinos; Mostraram valor com Cristo, o Senhor, na grande tribulação. Às iontes das âguas vivas, Jesus guia os seus destines; Com grande regozijo, no céu resplande cerão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-35.mscx
hino,36,A fiel proteção,estrofe,1,"A fiel proteção do Teu manto dç_mor Segurança me traz, bom Jesus; Abrigado estou, tenho força e valor; Trilharei Tua senda de",docs/ccb-hinario-5-do/do/musescore/xml/hino-36.mscx
hino,36,A fiel proteção,estrofe,2,"Meu destino de luz vejo ao longe, Senhor, E jamais olharei para trás; Minha crença em Ti guardarei, Redentor; Teu po der, virtuoso me",docs/ccb-hinario-5-do/do/musescore/xml/hino-36.mscx
hino,36,A fiel proteção,estrofe,3,"Teu inten to, Senhor, vem em mim revelar; Preciosos são os planos Teus; De valor em valor quero aqui terminar A carreira proposta por",docs/ccb-hinario-5-do/do/musescore/xml/hino-36.mscx
hino,36,A fiel proteção,coro,,"luz. faz. Deus. O Teu manto de a mor sinto es tar sobre mim; Minha vida Te en trego, Senhor; Viverei pela fé, protegido assim, Na presença de Deus, Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-36.mscx
hino,37,Se a nossa vida entregarmos a Jesus,estrofe,1,"Se a nossa vida entregarmos a Jesus, Mal nenhum devemos nós temer; Nunca pereceu quem a Jesus se entregou De sincero cora ção; Celestial amor provou Quem sentiu, de Deus, perdão; Juntos caminhemos, firmes e constantes, Rumo à celestial Sião.",docs/ccb-hinario-5-do/do/musescore/xml/hino-37.mscx
hino,37,Se a nossa vida entregarmos a Jesus,estrofe,2,"Se a nossa vida entregarmos a Jesus, Tudo poderemos suportar; N'Ele confiemos esperemos pela fé, Pois bem perto Ees tá; Pelo Seu imenso a mor, Ao fiel ajudará. Se, nas nossas provas, nós O invocarmos, A vitória nos dará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-37.mscx
hino,37,Se a nossa vida entregarmos a Jesus,estrofe,3,"Nossa vida já pertence ao Senhor Jesus, Proclamemos todos: d'Ele sou! Ó irmãos, devemos caminhar em Seu temor, Pois Seu sangue nos fâ vou; Glória ao nosso Redentor, Que do mal nos libertou,Sobre~-a cruz foi morto, mas voltou à vida; Do sepulcro triunfou!",docs/ccb-hinario-5-do/do/musescore/xml/hino-37.mscx
hino,38,"Ó Senhor, és minha Vida",estrofe,1,"Ó Senhor, és minha Vida, com prazer Te vou louvar; És Ajuda mui querida, que na luz me faz andar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-38.mscx
hino,38,"Ó Senhor, és minha Vida",estrofe,2,"Só a Ti, ó Deus, adoro, e louvores Te darei Com os santos, num só coro, pois Tu és excelso Rei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-38.mscx
hino,38,"Ó Senhor, és minha Vida",estrofe,3,"Meu Senhor, a Tua glória faz resplandecer em mim; Sobre o mal terei vitória, por servirTe até o fim.",docs/ccb-hinario-5-do/do/musescore/xml/hino-38.mscx
hino,38,"Ó Senhor, és minha Vida",estrofe,4,"Fome e sede de justiça minha alma tem, Senhor; Vem falarlhe das delicias do Teu reino de es plendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-38.mscx
hino,39,"Eu desejo, Senhor",estrofe,1,"Eu desejo, Senhor, só em Ti descansar E aqui caminhar em amor; Se por tribulação eu tiver que passar, Me protege, ó bom Cria",docs/ccb-hinario-5-do/do/musescore/xml/hino-39.mscx
hino,39,"Eu desejo, Senhor",estrofe,2,"Eu desejo, Senhor, com fervor sempre estar Aos Teus pês, em constante oração; Guarda meu coração para nunca pecar; Faz me andar sempre na reti",docs/ccb-hinario-5-do/do/musescore/xml/hino-39.mscx
hino,39,"Eu desejo, Senhor",estrofe,3,"Eu desejo, Senhor, por Ti sempre viver E cingir a coroa nos céus; Seja em lutas ou paz, quero sempre di zer: Meu Descanso és Tu, ó meu",docs/ccb-hinario-5-do/do/musescore/xml/hino-39.mscx
hino,39,"Eu desejo, Senhor",coro,,"dor. dão. Deus. Quero, ó Deus, consagrarTe meu ser; Minha alma deseja em Teu reino viver.",docs/ccb-hinario-5-do/do/musescore/xml/hino-39.mscx
hino,40,Quando em mim Tu operaste,estrofe,1,"Quanto em mim Tu operaste Pelo Teu imenso amor! Graça força enviaste A minh'alma, ó Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-40.mscx
hino,40,Quando em mim Tu operaste,estrofe,2,"O Espírito da graça, Que provêm de Ti, Senhor, Sempre mais fiel me faça, Ó Jesus, meu Redentor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-40.mscx
hino,40,Quando em mim Tu operaste,estrofe,3,"Da eterna e sã verdade Fazme sempre seguidor, Quero andar em santidade, Imitando a Ti, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-40.mscx
hino,40,Quando em mim Tu operaste,coro,,"Vem, Senhor Je-sus, com virtude e fé, E com graça, fortificar O meu coração, que Teu templo é; Quero sempre Te exaltar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-40.mscx
hino,41,O teu coração vem a Cristo entregar,estrofe,1,"Quem seu coração a Jesus entregar, Participará das promessas de Deus; Veraz salvação n'Ele encontrará E receberá a herança nos céus. O teu coração vem a Cristo en tregar, Rejeita o mal e, do mundo, a ilusão; A paz e o perdão só Jesus pode dar, E a vida eternal na celeste Sião.",docs/ccb-hinario-5-do/do/musescore/xml/hino-41.mscx
hino,41,O teu coração vem a Cristo entregar,estrofe,2,A vida eternal só em Cristo acharás; Há n'Ele poder concedido por Deus; Os Seus ricos dons aqui receberás E o galardão lá na glória dos céus.,docs/ccb-hinario-5-do/do/musescore/xml/hino-41.mscx
hino,41,O teu coração vem a Cristo entregar,estrofe,3,"Aceita o perdão que Jesus quer te dar, Confessa ao Senhor os pecados que tens; O teu Redentor quer do mal te livrar E te enriquecer dos eternos Scus bens.",docs/ccb-hinario-5-do/do/musescore/xml/hino-41.mscx
hino,42,"Ó minha alma, por que te abates?",estrofe,1,"Ó minha alma, por que te abates? Em Deus espera nos teus combates;Se entre males tu te debates, Em Deus confia, Ele é fiel. Deus é o Sustento da minha vida, Dará conforto em toda a lida; Ao Seu descanso Deus te convida; Ô minha alma, confia em Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-42.mscx
hino,42,"Ó minha alma, por que te abates?",estrofe,2,"Por que, minh'alma, estás aflita? Deus te consola, te edifica; Só Ele guarda e santifica; Sê firme n'Ele, que é fiel.",docs/ccb-hinario-5-do/do/musescore/xml/hino-42.mscx
hino,42,"Ó minha alma, por que te abates?",estrofe,3,"Vigor e graça só Deus concede, Com fé suplica, a Ele pede; Jesus, o Justo, por ti intercede; Sê, minha alma, a Deus, fiel.",docs/ccb-hinario-5-do/do/musescore/xml/hino-42.mscx
hino,43,"Trema o céu, a terra, o mar",estrofe,1,"Eis que os montes se abalaram Ante Deus, o Criador; Rio e mar também pararam Pela ordem do Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-43.mscx
hino,43,"Trema o céu, a terra, o mar",estrofe,2,"O Senhor fez, do rochedo, Fonte de águas para os Seus; Quando a fome trouxe medo, Pão mandoulhes desos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-43.mscx
hino,43,"Trema o céu, a terra, o mar",estrofe,3,"Nada impede o Onipotente De operar a Seu prazer; Ele é o Deus vivente, Sempiterno é Seu poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-43.mscx
hino,43,"Trema o céu, a terra, o mar",coro,,"Trema o céu, a terra, o mar, Na pre sença do Se-nhor, E, do mundo, os moradores, DeemLhe glória e louvor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-43.mscx
hino,44,Sol da justiça,estrofe,1,"Do Pai das luzes, o Deus vivente, Veio com glórla Cristo Jesus; O santo Filho do Onipotente É, para o mundo, Vida e",docs/ccb-hinario-5-do/do/musescore/xml/hino-44.mscx
hino,44,Sol da justiça,estrofe,2,"O povo santo, iluminado, Ê dirigido per essa Lux, Pois, do Seu trono, o Rei amado Visia sempre e o con",docs/ccb-hinario-5-do/do/musescore/xml/hino-44.mscx
hino,44,Sol da justiça,estrofe,3,"Do mal, a força se enfraquece, Ê distipado o seu poder, Pois ê só Cristo Quem prevalece; Scu mino vança para ven",docs/ccb-hinario-5-do/do/musescore/xml/hino-44.mscx
hino,44,Sol da justiça,coro,,"Luz. duz. cer. Sol da justiça, Sol da justiça, Temos agora Teu resplendor; Graça trouxeste do Pai Eterno, Misericórdia ao pecador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-44.mscx
hino,45,Oh! Quanto nos amaste!,estrofe,1,"Mandanos, ó Senhor, bênçãos lá dos céus, Que conforto nos dão, ó eterno Deus, Para Teus feitos anunciar E o Teu santo Nome Iou var.",docs/ccb-hinario-5-do/do/musescore/xml/hino-45.mscx
hino,45,Oh! Quanto nos amaste!,estrofe,2,"Man da Tua Palavra, ó Formador, Pelo Espirito Santo Consolador; Desejamos melhor compreender Teu divinoesanto querer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-45.mscx
hino,45,Oh! Quanto nos amaste!,estrofe,3,"Continua, Se-nhor, a nos ensinar; Nossas mentes Tu podes iluminar Para que nós possamos vencer E, ao fim, galar dão rece ber.",docs/ccb-hinario-5-do/do/musescore/xml/hino-45.mscx
hino,45,Oh! Quanto nos amaste!,coro,,"Oh! Quanto nos amaste, bondoso Criador! Dános mais do Teu santo e puro amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-45.mscx
hino,46,Grandioso é o nosso Deus,estrofe,1,"A Fortaleza de todo o crente É Deus, que tudo criou; É, na angústia, Socorro presente, É Quem do pó nos formou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-46.mscx
hino,46,Grandioso é o nosso Deus,estrofe,2,"Mesmo mudandose os montes e a terra, Não sentiremos temor; Tudo debaixo das mãos Deus encerra, Pois é de tudo o Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-46.mscx
hino,46,Grandioso é o nosso Deus,estrofe,3,"Grande é o Deus que nos tem agregado, Sempre conosco está; ""Deus dos Exércitos"" Ele échamado, Ele é Quem vida nos dá.",docs/ccb-hinario-5-do/do/musescore/xml/hino-46.mscx
hino,46,Grandioso é o nosso Deus,coro,,"Grandioso é o nosso Deus, O Deus que sonda os corações; Sobre a terra é Ele ee-xaltado Entre as suas nações.",docs/ccb-hinario-5-do/do/musescore/xml/hino-46.mscx
hino,47,Sublime é o perdão!,estrofe,1,"""Setenta vezes sete ao teu irmão perdoa"", Assim falou o Mestre ao ser interrogado; Se tu o perdoares, serás abençoado E bemaventura do. Su blime é o perdão! Perdoa teu irmão de todo o coração, Assim terás cumprido o santo mandamento; Também terás perdão e paz no coração; Por Deus serás benquisto. Sublime é o perdão!",docs/ccb-hinario-5-do/do/musescore/xml/hino-47.mscx
hino,47,Sublime é o perdão!,estrofe,2,"Medita, ir mão amado, no grande amor de Cristo E busca a excelente, eterna Caridade; Caminha na justiça, na paz, na santidade, Em toda humildade. Su blime é o perdão!",docs/ccb-hinario-5-do/do/musescore/xml/hino-47.mscx
hino,47,Sublime é o perdão!,estrofe,3,"Se teu irmão amares de um coração sincero, Terás a vida eterna na celestial cidade; Embora ofendido, suporta com piedade, Conserva a santidade. Su blime é o perdão!",docs/ccb-hinario-5-do/do/musescore/xml/hino-47.mscx
hino,48,Creio no Senhor,estrofe,1,"Quão gloriosa sinto em mim a voz do Criador! Refrigério ela traz, é um bálsamo de amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-48.mscx
hino,48,Creio no Senhor,estrofe,2,"A Palavra do Senhor, desejo sempre ouvir; Segurança Ela traz e esperança do porvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-48.mscx
hino,48,Creio no Senhor,estrofe,3,"Eu almejo sempre estar unido ao grande Deus; Em justiça e retidão, vou seguindo para os céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-48.mscx
hino,48,Creio no Senhor,coro,,"Creio no Senhor, sábio Criador; Sinto em mim o Seu poder que me fará vencer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-48.mscx
hino,49,"Venho adorar-Te, santo Criador",estrofe,1,"Ó Deus e Pai, Senhor da e ternidade, Venho a dorarTe, santo Criador; Com fé e temor da Tua majestade, Pa ra os céus elevo meu clamor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-49.mscx
hino,49,"Venho adorar-Te, santo Criador",estrofe,2,"Rogo, Senhor, por mérito de Cristo, Dá ao Teu servo graça e sa ber; Aos olhos Teus, desejo ser ben quisto; Nesta o ração transforma o meu ser.",docs/ccb-hinario-5-do/do/musescore/xml/hino-49.mscx
hino,49,"Venho adorar-Te, santo Criador",estrofe,3,"Vem visitar minh'alma, ó Deus bendito, Das minhas provas me esquecerei; Eisme aos Teus pés, ansioso e contrito; Ardentemente Te exaltarei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-49.mscx
hino,50,Glória a Jesus! Aleluia!,estrofe,1,"Glória Je sus! Aleluia! Glória ao grande Rei! Glória por todo o sempre a Cristo eu darei; Ele me tem conduzido, com fé e com amor, Neste caminho de vida; glória ao bom Pastor! Glória, glória a Jesus, o meu Pastor fiel! Glória ao Salvador, Cristo, Emanuel; Glória não cessarei de dar ao Redentor; Minha alma engrandece ao meu eternal Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-50.mscx
hino,50,Glória a Jesus! Aleluia!,estrofe,2,"Glória Je sus! Aleluia! Eu sempre cantarei, Glória a Jesus! AIeluia! N'Ele prosperarei; Receberei sempre forças do meu bom Salvador Para, em todo o momento, Lhe tributar louvor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-50.mscx
hino,50,Glória a Jesus! Aleluia!,estrofe,3,"GIória Je sus! Ale luia! Por minha salvação, Glória e honra Lhe devo, e minha gratidão; Merecedor é meu Mestre de receber louvor, Pois me dará a vitória, por Seu imenso amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-50.mscx
hino,51,A Palavra do Senhor é Pão celestial,estrofe,1,"A Palavra do Senhor, para mim, É um tesouro de valor sem igual; Fala do amor de Deus, o amor que não tem fim, O amor que livra do poder do mal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-51.mscx
hino,51,A Palavra do Senhor é Pão celestial,estrofe,2,Luz que guia nas veredas dos céus E ilumina quem em trevas está; É a Iuz que nos faz ver as riquezas do bom Deus E entendimento divinal nos dâ.,docs/ccb-hinario-5-do/do/musescore/xml/hino-51.mscx
hino,51,A Palavra do Senhor é Pão celestial,estrofe,3,"É um farol de celestial esplendor, Que nos guia à cidade eternal; Quem com Cristo caminhar, quem servir ao Criador, Certo chegará à pátria divinal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-51.mscx
hino,51,A Palavra do Senhor é Pão celestial,coro,,"A Palavra do Senhor, Pão celestial, Faznos caminhar na luz, livranos do mal; Deus nos enviou dos céus, Cristo, o Emanuel, Rocha vi va de on de mana leite e mel.",docs/ccb-hinario-5-do/do/musescore/xml/hino-51.mscx
hino,52,Luz eternal é Jesus,estrofe,1,"Luz eternal que vem de Deus É Jesus, o Redentor; É Ele a Vida que, dos céus, Veio por graça do Criador; Glória ao Pai,por Seu",docs/ccb-hinario-5-do/do/musescore/xml/hino-52.mscx
hino,52,Luz eternal é Jesus,estrofe,2,"Deus fez, em nós, surgir a Iuz, Nossa mente esclareceu; Sua Palavra nós produz Entendimento que vem dos céus, Que nos revela planos",docs/ccb-hinario-5-do/do/musescore/xml/hino-52.mscx
hino,52,Luz eternal é Jesus,estrofe,3,"Nós caminhamos nessa Iuz Para termos comunhão Com Deus, o Pai, e o bom Jesus, E alcançarmos a salvação, Vi da eterna ga lar",docs/ccb-hinario-5-do/do/musescore/xml/hino-52.mscx
hino,52,Luz eternal é Jesus,coro,,"os e Seus. dão. ""Vós sois Iuz do mundo"", disse o grande Mestre. Com a Iuz ceIeste podemos, a Deus, agrada.",docs/ccb-hinario-5-do/do/musescore/xml/hino-52.mscx
